user_id,role,access_time,patients_accessed,session_duration,label
226,nurse,14:43,7,453,0
213,nurse,15:34,41,1460,1
128,doctor,08:11,4,283,0
121,doctor,10:22,5,206,0
66,nurse,14:23,4,236,0
278,nurse,09:24,2,429,0
128,doctor,11:06,4,277,0
209,nurse,09:51,6,140,0
56,doctor,07:41,1,209,0
114,nurse,08:40,4,514,0
121,nurse,16:33,6,234,0
5,nurse,09:08,9,333,0
251,doctor,18:06,3,257,0
100,nurse,06:53,3,438,0
292,nurse,14:00,10,91,0
276,nurse,11:10,6,2348,1
200,doctor,15:47,30,467,1
238,doctor,13:16,3,124,0
285,nurse,20:08,10,97,0
198,admin,13:26,2,256,0
5,doctor,16:34,13,646,1
262,nurse,06:00,5,90,0
234,doctor,15:09,5,263,0
83,nurse,10:03,5,95,0
278,nurse,03:36,4,571,1
240,doctor,13:41,4,145,0
179,doctor,18:04,5,347,0
65,doctor,18:08,22,1031,1
287,nurse,19:13,7,365,0
299,nurse,11:45,8,192,0
277,nurse,21:41,6,405,0
28,doctor,16:09,6,177,0
269,admin,16:22,4,121,0
135,nurse,18:41,5,421,0
223,nurse,08:42,2,269,0
250,doctor,12:13,1,417,0
45,nurse,14:46,2,592,0
153,nurse,08:27,9,379,0
22,doctor,09:29,5,320,0
50,nurse,14:21,6,562,0
288,nurse,09:30,4,352,0
155,doctor,15:47,4,198,0
23,nurse,11:26,10,2963,1
204,admin,13:47,1,297,0
29,nurse,06:22,9,500,0
255,doctor,11:55,2,396,0
165,nurse,10:42,4,259,0
192,doctor,17:26,5,72,0
218,nurse,06:00,3,263,0
66,nurse,12:24,4,229,0
147,nurse,21:43,2,92,0
60,doctor,16:44,1,261,0
72,nurse,15:44,6,489,0
185,doctor,19:30,6,308,0
273,nurse,21:31,6,324,0
28,doctor,17:34,2,230,0
16,doctor,16:06,6,89,0
214,doctor,10:17,6,295,0
42,doctor,15:00,3,128,0
100,doctor,07:20,5,304,0
110,nurse,19:35,4,566,0
177,nurse,20:23,7,267,0
286,doctor,12:24,5,244,0
197,doctor,11:32,4,328,0
262,doctor,14:07,2,83,0
181,doctor,11:25,6,195,0
147,doctor,14:39,5,238,0
261,doctor,11:18,4,63,0
160,doctor,12:02,3,401,0
101,nurse,21:02,8,398,0
34,admin,16:06,4,106,0
187,doctor,17:39,3,226,0
295,nurse,22:06,5,216,0
148,nurse,08:39,9,523,0
45,admin,09:33,1,100,0
236,nurse,15:52,5,284,0
2,doctor,16:33,3,369,0
133,doctor,23:26,5,198,1
106,nurse,15:49,9,289,0
299,nurse,12:45,10,303,0
47,doctor,18:59,5,400,0
158,nurse,16:33,2,366,0
213,doctor,12:10,7,3543,1
19,doctor,17:50,1,224,0
215,doctor,02:20,6,310,1
273,doctor,19:59,3,232,0
227,nurse,19:36,7,281,0
88,nurse,19:33,3,206,0
231,doctor,10:06,5,415,0
158,nurse,09:10,5,481,0
299,nurse,11:12,4,505,0
93,doctor,11:22,3,315,0
197,doctor,09:51,6,298,0
53,doctor,19:18,5,124,0
69,nurse,21:44,2,168,0
18,doctor,09:33,6,98,0
249,doctor,13:14,3,200,0
213,doctor,07:11,6,252,0
188,admin,14:17,1,251,0
281,nurse,21:02,4,259,0
46,doctor,11:43,6,176,0
49,admin,15:08,2,240,0
135,admin,18:19,3,131,0
73,doctor,18:15,3,207,0
87,nurse,14:02,7,564,0
122,nurse,07:48,8,548,0
116,doctor,16:01,1,196,0
70,doctor,14:23,6,144,0
252,doctor,02:26,5,400,1
184,doctor,13:15,5,249,0
79,nurse,14:56,11,3208,1
272,nurse,18:37,10,111,0
185,doctor,14:45,2,163,0
65,admin,18:24,8,1583,1
129,nurse,17:01,18,1331,1
212,nurse,18:22,15,2812,1
20,nurse,18:20,10,567,0
69,doctor,09:12,2,208,0
10,doctor,07:25,2,413,0
20,doctor,13:54,5,300,0
127,nurse,18:48,5,264,0
47,nurse,15:45,4,516,0
281,doctor,13:06,2,133,0
62,doctor,11:00,6,127,0
153,nurse,10:09,6,467,0
123,nurse,06:09,5,443,0
8,doctor,07:06,2,126,0
88,doctor,15:42,6,142,0
32,doctor,17:37,4,350,0
172,doctor,10:48,2,369,0
249,doctor,13:11,5,203,0
141,nurse,19:47,9,499,0
276,doctor,14:29,16,1582,1
2,doctor,15:12,1,388,0
201,nurse,13:57,5,282,0
97,doctor,08:46,3,276,0
216,nurse,08:31,5,309,0
165,doctor,19:38,6,339,0
233,nurse,12:34,4,443,0
80,doctor,08:17,4,145,0
83,nurse,22:54,5,190,0
101,nurse,22:59,7,180,0
15,nurse,18:09,9,438,0
150,doctor,07:56,6,411,0
39,doctor,09:19,3,142,0
129,doctor,19:23,4,286,0
291,nurse,13:36,5,553,0
18,nurse,14:26,4,445,0
101,admin,18:29,3,102,0
176,doctor,15:52,6,179,0
261,doctor,17:37,3,379,0
12,doctor,12:15,1,356,0
288,nurse,21:23,7,120,0
177,nurse,21:08,5,183,0
8,nurse,06:30,2,376,0
286,doctor,13:38,3,317,0
234,nurse,15:29,7,176,0
281,nurse,23:23,8,535,1
196,doctor,16:08,6,131,0
1,nurse,11:21,4,436,0
136,nurse,09:50,3,471,0
189,nurse,17:47,8,181,0
74,nurse,19:42,8,318,0
14,doctor,19:41,5,195,0
292,admin,14:19,4,63,0
137,doctor,09:53,3,226,0
80,nurse,06:27,7,228,0
72,nurse,19:40,3,241,0
31,admin,18:57,2,289,0
137,doctor,10:50,1,82,0
211,nurse,13:41,2,406,0
124,admin,09:47,2,128,0
206,admin,12:37,4,189,0
223,doctor,14:41,6,402,0
260,doctor,13:40,2,78,0
16,nurse,20:33,3,466,0
19,doctor,01:18,3,328,1
153,nurse,10:06,3,468,0
11,nurse,06:17,6,389,0
32,doctor,09:44,24,546,1
292,nurse,11:01,6,381,0
213,nurse,07:56,28,575,1
21,doctor,11:43,11,1007,1
5,doctor,10:05,3,327,0
20,nurse,18:26,2,484,0
184,doctor,17:07,3,119,0
37,doctor,12:25,1,350,0
68,doctor,14:30,1,410,0
118,doctor,15:24,1,113,0
41,admin,14:11,4,94,0
99,doctor,11:07,1,261,0
167,doctor,07:40,3,417,0
163,nurse,17:13,3,524,0
256,nurse,08:11,4,93,0
17,doctor,15:41,3,224,0
154,nurse,06:35,10,313,0
220,nurse,10:20,12,1661,1
8,doctor,18:41,12,1004,1
51,nurse,14:49,2,103,0
259,nurse,09:10,9,572,0
70,nurse,11:33,10,319,0
40,nurse,16:45,6,408,0
99,doctor,11:45,3,82,0
89,doctor,14:15,5,281,0
224,nurse,14:35,3,539,0
88,doctor,16:40,6,129,0
139,nurse,12:01,8,342,0
120,nurse,18:29,9,349,0
262,doctor,18:57,2,188,0
115,admin,18:22,1,157,0
182,doctor,14:36,2,88,0
222,nurse,18:05,8,419,0
78,doctor,19:20,8,3482,1
206,doctor,07:56,6,347,0
217,admin,09:05,1,183,0
14,doctor,18:36,2,397,0
245,nurse,18:57,9,200,0
271,nurse,13:56,25,847,1
178,nurse,07:25,8,449,0
220,doctor,07:50,6,234,0
14,doctor,17:02,3,84,0
112,nurse,03:40,4,274,1
259,doctor,07:22,3,280,0
40,admin,17:36,3,79,0
214,nurse,08:25,2,280,0
300,doctor,16:02,4,264,0
259,doctor,08:47,3,372,0
253,nurse,22:16,2,211,0
231,doctor,14:17,5,416,0
245,doctor,13:28,3,250,0
21,doctor,11:12,4,233,0
54,nurse,16:52,9,271,0
68,nurse,11:39,7,116,0
287,nurse,18:02,5,574,0
254,nurse,15:35,8,316,0
242,nurse,17:54,5,485,0
162,nurse,13:16,9,235,0
255,doctor,07:33,1,147,0
14,doctor,10:31,5,105,0
128,nurse,10:51,2,347,0
50,doctor,19:25,1,365,0
238,nurse,21:45,45,1495,1
206,nurse,18:05,2,345,0
137,nurse,07:17,5,491,0
205,nurse,08:27,4,154,0
228,nurse,10:27,3,99,0
20,doctor,09:46,4,69,0
155,nurse,19:22,7,389,0
272,doctor,12:24,17,1724,1
112,nurse,12:42,9,591,0
33,doctor,15:02,2,179,0
211,nurse,08:50,6,245,0
115,doctor,17:43,4,178,0
19,doctor,16:54,1,322,0
240,doctor,16:19,4,260,0
112,nurse,14:11,2,96,0
85,doctor,17:31,5,235,0
205,doctor,18:42,1,222,0
82,doctor,08:48,4,311,0
268,doctor,13:02,7,780,1
163,doctor,15:56,5,288,0
159,nurse,10:47,7,523,0
296,doctor,10:35,3,188,0
154,nurse,15:40,7,99,0
282,nurse,18:12,10,542,0
194,admin,14:38,1,106,0
272,admin,14:02,2,252,0
94,nurse,13:55,3,266,0
246,nurse,06:29,3,406,0
270,doctor,18:31,5,277,0
32,admin,18:51,12,1677,1
164,admin,09:11,2,173,0
261,doctor,10:12,4,346,0
252,nurse,15:09,7,102,0
114,nurse,22:54,4,113,0
31,nurse,07:28,10,309,0
172,doctor,07:02,3,157,0
197,admin,08:41,2,245,0
200,nurse,08:17,4,587,0
183,doctor,19:53,1,282,0
162,nurse,19:26,3,418,0
81,doctor,18:16,6,183,0
39,doctor,14:33,2,416,0
254,doctor,14:12,1,258,0
201,doctor,07:05,4,402,0
194,doctor,07:57,15,525,1
168,nurse,19:43,10,494,0
169,doctor,16:41,4,124,0
286,doctor,14:30,4,255,0
115,doctor,14:48,19,979,1
232,doctor,11:42,1,125,0
215,nurse,17:51,8,583,0
193,doctor,14:23,4,151,0
175,nurse,14:00,5,488,0
262,doctor,19:36,2,369,0
169,doctor,10:25,6,212,0
26,nurse,14:28,2,259,0
204,doctor,12:32,6,417,0
6,doctor,08:35,6,395,0
85,nurse,20:03,6,529,0
76,doctor,15:28,1,240,0
139,nurse,14:14,2,157,0
239,nurse,13:35,7,249,0
144,doctor,07:09,5,192,0
4,nurse,15:44,8,353,0
286,nurse,07:34,9,295,0
131,doctor,17:11,4,144,0
54,doctor,08:22,4,341,0
275,nurse,08:21,8,152,0
34,nurse,21:13,8,567,0
271,nurse,21:12,7,1895,1
111,doctor,08:36,6,120,0
62,doctor,13:10,3,405,0
280,nurse,22:46,8,335,0
39,nurse,22:08,4,249,0
93,nurse,10:16,9,297,0
283,nurse,19:28,2,595,0
227,nurse,08:40,6,355,0
73,nurse,16:29,10,279,0
162,nurse,10:38,10,118,0
97,admin,09:14,32,1304,1
66,doctor,11:30,1,93,0
96,doctor,09:04,5,117,0
228,nurse,08:50,2,320,0
242,nurse,19:42,5,513,0
201,nurse,15:20,5,373,0
152,doctor,09:22,3,64,0
126,nurse,13:44,4,507,0
83,nurse,15:44,37,1323,1
36,doctor,11:37,5,402,0
230,nurse,21:02,5,138,0
185,nurse,19:34,4,279,0
35,nurse,14:51,5,258,0
99,doctor,19:25,4,375,0
118,nurse,19:32,8,210,0
154,doctor,17:19,6,218,0
60,nurse,06:42,8,566,0
212,admin,15:48,2,116,0
12,nurse,14:08,6,165,0
40,nurse,08:39,4,226,0
175,doctor,07:27,5,399,0
31,nurse,12:32,9,158,0
10,nurse,04:09,10,188,1
21,nurse,09:23,2,489,0
189,nurse,17:19,9,593,0
32,doctor,18:40,4,322,0
159,doctor,18:54,1,63,0
139,nurse,19:33,2,130,0
61,nurse,14:13,5,303,0
135,doctor,10:11,1,115,0
137,doctor,16:21,5,383,0
67,nurse,08:48,9,394,0
195,nurse,07:38,3,210,0
214,doctor,18:36,20,437,1
294,admin,12:34,2,248,0
14,doctor,08:26,5,66,0
111,doctor,13:01,17,1895,1
101,doctor,17:17,5,312,0
299,doctor,07:07,35,802,1
15,doctor,12:14,2,236,0
158,admin,18:35,1,198,0
136,admin,14:17,3,210,0
208,doctor,16:46,2,143,0
171,nurse,20:48,14,1108,1
105,doctor,12:12,5,110,0
297,nurse,08:44,8,506,0
14,nurse,17:09,3,592,0
259,nurse,18:33,2,223,0
134,nurse,10:37,2,106,0
272,admin,17:09,3,211,0
279,nurse,07:12,9,102,0
43,doctor,09:03,3,342,0
157,nurse,22:22,5,444,0
235,doctor,15:04,2,191,0
179,admin,18:07,3,52,0
284,doctor,08:15,6,257,0
2,doctor,07:17,5,243,0
70,doctor,17:12,6,188,0
299,nurse,15:43,7,174,0
293,doctor,13:09,3,244,0
52,doctor,09:42,6,414,0
278,nurse,20:03,3,556,0
67,nurse,09:21,4,391,0
221,doctor,08:07,1,217,0
129,nurse,07:38,8,473,0
211,doctor,08:08,1,258,0
289,nurse,15:33,3,559,0
1,nurse,08:04,4,453,0
12,doctor,08:26,4,356,0
189,nurse,18:41,9,553,0
99,doctor,13:32,3,110,0
202,doctor,09:11,5,71,0
29,nurse,16:12,10,435,0
7,admin,13:46,3,48,0
139,nurse,11:33,3,313,0
170,nurse,20:31,4,133,0
95,doctor,14:18,1,85,0
41,nurse,17:47,9,553,0
44,nurse,17:21,7,136,0
189,nurse,11:39,8,221,0
71,doctor,08:30,2,125,0
269,nurse,21:59,4,380,0
12,nurse,10:39,3,419,0
197,admin,13:49,1,169,0
160,nurse,16:53,9,354,0
126,nurse,09:18,7,580,0
191,nurse,13:03,5,120,0
34,nurse,13:01,2,149,0
218,doctor,11:11,17,977,1
258,doctor,17:55,6,74,0
71,admin,10:57,4,287,0
219,doctor,07:47,3,348,0
243,nurse,22:59,9,446,0
224,doctor,17:49,3,99,0
230,doctor,18:27,3,376,0
229,nurse,18:12,5,379,0
21,doctor,08:58,18,978,1
183,nurse,11:08,6,1089,1
248,doctor,19:00,6,204,0
190,doctor,16:46,2,180,0
108,nurse,08:51,6,208,0
39,doctor,13:25,6,378,0
158,nurse,19:37,9,110,0
270,nurse,16:57,3,495,0
280,doctor,14:08,2,358,0
61,doctor,12:41,3,324,0
155,doctor,09:13,4,151,0
261,nurse,15:45,8,469,0
36,nurse,14:29,10,344,0
12,doctor,17:44,41,534,1
255,doctor,15:16,6,217,0
250,doctor,19:32,28,748,1
227,doctor,16:52,2,267,0
147,doctor,11:34,4,294,0
39,doctor,13:04,5,146,0
113,nurse,15:52,9,327,0
266,doctor,18:18,3,418,0
125,doctor,17:40,6,112,0
267,nurse,09:20,8,343,0
110,doctor,19:21,3,381,0
176,nurse,20:38,9,416,0
32,nurse,21:57,9,418,0
192,doctor,12:13,1,70,0
135,doctor,08:09,4,148,0
56,admin,18:11,3,240,0
27,doctor,12:23,3,390,0
54,admin,15:30,3,226,0
207,doctor,11:58,2,198,0
259,doctor,18:08,2,72,0
38,doctor,03:18,5,267,1
175,doctor,09:45,1,411,0
237,doctor,13:03,5,270,0
88,nurse,17:02,2,383,0
61,doctor,18:36,3,259,0
100,nurse,11:03,7,465,0
22,doctor,13:57,5,258,0
172,admin,16:33,3,184,0
204,nurse,14:37,6,126,0
18,doctor,19:56,6,147,0
252,doctor,13:47,1,212,0
74,doctor,10:11,1,245,0
239,doctor,12:07,5,252,0
296,nurse,19:01,7,357,0
139,doctor,17:50,2,198,0
254,nurse,07:57,6,201,0
234,doctor,14:10,2,133,0
171,nurse,22:36,5,465,0
85,doctor,15:46,4,76,0
242,doctor,17:55,5,290,0
265,admin,08:07,1,77,0
180,nurse,23:59,4,573,1
85,doctor,09:13,4,312,0
269,doctor,19:01,4,394,0
143,doctor,15:43,5,264,0
143,nurse,09:59,4,304,0
188,doctor,12:40,3,126,0
293,nurse,21:03,4,151,0
196,nurse,08:47,8,403,0
160,nurse,21:42,8,127,0
219,doctor,17:48,6,392,0
43,admin,17:47,1,180,0
17,doctor,09:39,6,272,0
170,nurse,06:13,7,301,0
122,nurse,20:52,4,591,0
138,nurse,16:51,8,94,0
183,doctor,08:05,5,363,0
202,doctor,18:15,2,155,0
37,nurse,09:04,9,350,0
88,doctor,17:29,2,357,0
72,doctor,19:09,2,370,0
280,doctor,11:04,5,286,0
200,doctor,08:31,4,251,0
133,nurse,17:53,10,549,0
121,nurse,19:27,2,345,0
145,nurse,07:32,5,465,0
262,nurse,12:25,3,270,0
200,nurse,19:33,8,285,0
12,nurse,17:26,33,888,1
74,doctor,12:00,24,1237,1
241,nurse,04:09,10,108,1
45,doctor,11:09,6,117,0
231,doctor,09:31,5,176,0
209,nurse,22:39,6,537,0
256,nurse,19:47,4,402,0
127,doctor,13:46,5,321,0
16,doctor,17:30,2,323,0
177,doctor,16:32,1,382,0
39,admin,18:32,1,60,0
32,nurse,14:01,5,208,0
76,doctor,11:49,3,228,0
185,nurse,14:08,8,340,0
248,doctor,09:11,2,112,0
122,nurse,10:20,2,487,0
297,doctor,10:49,2,350,0
186,admin,09:05,4,218,0
36,nurse,19:00,10,294,0
167,doctor,08:14,2,357,0
3,doctor,18:21,4,225,0
208,nurse,18:47,6,554,0
48,admin,09:13,9,3396,1
294,doctor,08:37,6,104,0
169,nurse,17:55,2,486,0
298,doctor,18:42,5,234,0
194,admin,15:56,4,229,0
298,doctor,08:38,4,271,0
95,nurse,10:12,8,230,0
294,admin,13:43,1,193,0
138,doctor,10:56,6,188,0
54,admin,14:09,4,146,0
140,doctor,18:57,3,135,0
96,doctor,11:08,8,3118,1
263,nurse,08:42,2,559,0
54,doctor,14:20,1,76,0
188,nurse,13:46,10,257,0
121,doctor,09:30,1,72,0
166,doctor,08:13,3,392,0
151,doctor,10:04,6,285,0
34,admin,14:14,2,223,0
184,doctor,11:55,2,184,0
86,admin,13:19,1,293,0
73,nurse,10:02,8,562,0
131,nurse,16:49,10,442,0
156,doctor,12:29,1,405,0
52,nurse,22:05,8,470,0
101,doctor,08:58,3,224,0
52,doctor,10:13,5,282,0
239,doctor,18:18,4,101,0
6,doctor,12:17,2,175,0
122,nurse,21:05,20,1420,1
214,nurse,17:15,3,179,0
155,doctor,07:42,6,258,0
219,nurse,20:09,2,229,0
101,doctor,08:39,1,390,0
232,doctor,12:47,6,345,0
133,doctor,07:56,1,371,0
177,nurse,13:56,3,321,0
1,admin,12:25,1,267,0
278,doctor,18:57,3,85,0
65,doctor,13:30,3,204,0
30,doctor,16:18,1,192,0
32,doctor,16:22,4,160,0
112,doctor,15:21,6,224,0
96,doctor,10:07,2,136,0
249,nurse,22:13,6,193,0
187,admin,17:37,1,282,0
127,nurse,22:23,10,566,0
295,doctor,09:09,3,391,0
250,nurse,19:12,8,297,0
40,doctor,14:51,1,283,0
176,doctor,16:48,3,237,0
190,admin,08:27,3,110,0
121,nurse,07:38,9,450,0
142,doctor,08:28,5,164,0
154,nurse,13:05,6,549,0
82,nurse,08:22,6,248,0
17,nurse,18:29,8,165,0
185,doctor,14:16,1,218,0
82,doctor,18:42,6,308,0
11,nurse,12:23,6,561,0
119,nurse,07:28,9,382,0
40,nurse,06:37,2,292,0
51,nurse,15:01,9,176,0
144,nurse,19:06,7,461,0
33,doctor,14:03,5,138,0
74,nurse,16:05,5,406,0
183,doctor,07:04,6,107,0
229,doctor,09:39,5,88,0
165,nurse,10:15,9,348,0
130,doctor,16:58,4,236,0
161,nurse,18:59,10,234,0
119,doctor,10:13,2,384,0
213,nurse,16:04,2,196,0
28,nurse,10:18,3,196,0
26,doctor,13:42,3,398,0
298,nurse,07:12,7,417,0
149,nurse,09:31,9,468,0
105,nurse,15:45,5,568,0
233,nurse,09:35,4,515,0
273,admin,10:05,4,53,0
292,nurse,11:14,3,360,0
267,admin,09:43,1,58,0
32,nurse,10:59,5,560,0
205,nurse,21:58,2,484,0
183,nurse,20:38,7,212,0
139,nurse,08:57,3,400,0
150,nurse,20:44,4,357,0
290,doctor,18:25,2,216,0
119,nurse,22:44,6,585,0
37,nurse,17:39,16,935,1
13,doctor,17:12,5,405,0
267,doctor,13:39,2,374,0
46,doctor,07:24,6,306,0
267,doctor,09:28,4,223,0
152,nurse,07:54,4,444,0
267,doctor,16:36,6,147,0
281,doctor,12:46,3,153,0
58,doctor,18:57,16,3479,1
282,doctor,11:31,5,132,0
188,doctor,08:51,6,413,0
8,nurse,12:43,4,177,0
234,doctor,12:39,5,87,0
272,doctor,10:36,1,73,0
4,admin,12:06,1,162,0
35,nurse,07:09,9,178,0
230,nurse,16:22,3,169,0
29,doctor,14:48,5,278,0
109,nurse,12:44,2,497,0
240,doctor,13:27,4,332,0
85,nurse,21:18,8,172,0
156,doctor,12:36,6,237,0
189,nurse,18:59,7,293,0
88,doctor,16:59,6,226,0
291,nurse,15:04,31,1420,1
225,doctor,13:54,2,291,0
90,nurse,17:26,6,484,0
160,nurse,21:27,8,388,0
255,doctor,14:46,1,224,0
188,doctor,07:25,4,366,0
144,nurse,16:04,3,281,0
71,nurse,19:32,41,405,1
135,doctor,13:39,4,376,0
280,doctor,07:50,3,412,0
200,doctor,10:32,6,153,0
152,nurse,03:09,9,259,1
84,doctor,07:40,5,140,0
95,doctor,19:49,2,347,0
145,doctor,11:44,4,128,0
166,nurse,09:56,6,351,0
242,nurse,08:20,3,157,0
142,nurse,17:48,10,396,0
161,doctor,10:57,6,176,0
151,doctor,16:38,6,368,0
35,nurse,19:37,7,204,0
174,admin,10:08,4,209,0
293,doctor,18:02,1,340,0
295,doctor,14:15,1,122,0
217,doctor,10:13,4,73,0
50,nurse,07:20,2,234,0
200,nurse,09:39,9,550,0
15,nurse,17:39,9,277,0
149,nurse,17:38,6,176,0
84,doctor,07:43,5,210,0
96,nurse,19:20,6,381,0
227,doctor,09:20,3,77,0
172,nurse,09:38,2,383,0
230,doctor,19:29,1,286,0
195,nurse,06:54,8,137,0
142,admin,09:13,3,96,0
285,doctor,10:24,5,220,0
187,admin,16:10,4,282,0
299,nurse,10:56,4,302,0
192,nurse,18:36,6,396,0
269,doctor,17:11,4,277,0
116,doctor,08:42,20,455,1
133,admin,13:37,4,101,0
106,doctor,18:16,5,193,0
217,nurse,12:13,9,273,0
138,nurse,08:15,10,466,0
255,nurse,06:07,10,354,0
45,doctor,08:46,2,179,0
82,nurse,12:12,3,226,0
227,doctor,07:42,4,110,0
214,doctor,10:15,6,321,0
21,nurse,22:46,3,188,0
26,nurse,22:09,4,540,0
151,doctor,17:52,6,182,0
252,nurse,22:49,10,140,0
181,doctor,14:07,1,208,0
175,admin,17:37,1,52,0
96,nurse,22:18,4,158,0
23,doctor,08:34,12,3267,1
253,nurse,14:13,6,107,0
31,doctor,12:47,6,302,0
47,nurse,21:14,5,215,0
120,admin,14:32,2,128,0
172,doctor,09:39,6,309,0
148,nurse,18:11,3,137,0
28,doctor,13:10,1,323,0
68,doctor,11:00,4,396,0
173,doctor,17:52,2,259,0
60,doctor,19:44,2,230,0
54,doctor,10:17,3,370,0
297,doctor,12:01,5,127,0
270,nurse,22:37,28,1129,1
299,doctor,11:47,5,284,0
76,doctor,17:57,1,207,0
157,nurse,10:43,3,319,0
292,nurse,14:37,2,571,0
52,doctor,11:19,3,216,0
249,doctor,11:33,1,209,0
69,nurse,22:48,10,363,0
195,nurse,16:55,2,543,0
13,nurse,14:15,3,333,0
40,admin,11:38,1,159,0
256,nurse,16:16,10,202,0
248,nurse,10:47,9,467,0
78,doctor,09:16,1,144,0
1,admin,11:54,2,185,0
244,nurse,10:11,5,589,0
75,nurse,07:28,6,557,0
111,doctor,14:03,6,86,0
121,nurse,21:29,5,205,0
1,admin,16:21,2,280,0
280,doctor,19:50,2,272,0
45,admin,16:38,3,234,0
286,nurse,22:22,10,378,0
48,nurse,22:07,3,499,0
93,admin,16:07,4,165,0
2,doctor,13:16,2,162,0
164,nurse,16:12,6,190,0
233,doctor,18:06,5,287,0
26,doctor,17:13,10,1892,1
17,doctor,07:39,6,101,0
236,nurse,13:07,8,188,0
117,doctor,07:42,5,395,0
88,nurse,15:16,9,347,0
15,doctor,14:07,2,102,0
254,admin,17:51,4,84,0
58,doctor,16:32,6,151,0
144,nurse,15:41,7,180,0
293,admin,17:40,1,227,0
108,doctor,08:05,5,297,0
55,nurse,19:25,7,527,0
274,admin,08:03,3,186,0
74,doctor,14:24,15,639,1
50,nurse,18:08,7,521,0
18,nurse,01:24,8,474,1
160,nurse,13:37,9,598,0
231,nurse,08:47,10,227,0
39,nurse,18:14,2,564,0
40,doctor,15:10,2,268,0
69,doctor,12:52,1,107,0
17,doctor,18:55,2,104,0
120,doctor,14:01,3,78,0
151,doctor,15:46,2,406,0
79,doctor,16:10,3,204,0
173,nurse,14:31,8,203,0
48,nurse,15:23,7,550,0
106,nurse,18:21,5,271,0
145,admin,10:53,2,270,0
224,doctor,13:28,4,124,0
247,doctor,13:04,4,215,0
143,nurse,17:48,7,571,0
88,doctor,18:02,3,365,0
76,nurse,17:18,9,362,0
247,doctor,08:39,6,263,0
149,doctor,19:51,5,378,0
36,nurse,09:27,2,152,0
121,doctor,16:38,3,154,0
163,admin,10:16,8,591,1
134,doctor,10:53,6,298,0
269,nurse,19:53,10,103,0
174,nurse,22:45,7,546,0
115,doctor,13:16,3,194,0
230,nurse,21:16,4,268,0
298,nurse,07:46,6,199,0
245,doctor,12:25,5,190,0
271,nurse,16:03,9,357,0
247,nurse,11:48,7,209,0
171,doctor,15:00,5,266,0
134,admin,13:06,1,158,0
146,nurse,19:30,3,420,0
80,nurse,20:21,4,200,0
5,doctor,18:09,6,378,0
198,admin,11:20,1,293,0
105,doctor,00:36,6,185,1
11,doctor,08:18,3,268,0
247,doctor,09:45,5,396,0
109,doctor,13:31,3,331,0
114,admin,10:45,3,65,0
40,doctor,00:48,2,308,1
271,doctor,11:26,4,362,0
120,doctor,14:13,6,114,0
74,admin,15:22,2,296,0
44,doctor,07:01,4,386,0
227,nurse,21:18,2,90,0
33,nurse,22:13,4,279,0
204,nurse,18:47,3,368,0
270,doctor,19:15,41,483,1
11,doctor,00:58,2,131,1
203,doctor,15:53,2,374,0
19,doctor,00:48,5,94,1
138,nurse,09:00,8,558,0
245,nurse,08:02,3,234,0
218,nurse,01:35,4,470,1
196,doctor,11:49,2,362,0
198,admin,09:27,4,119,0
249,doctor,07:55,2,227,0
200,doctor,12:20,1,140,0
81,nurse,08:54,10,429,0
167,admin,12:40,1,214,0
169,nurse,06:56,4,240,0
71,doctor,13:13,2,251,0
238,doctor,17:20,3,317,0
100,doctor,09:00,2,68,0
67,doctor,07:15,1,328,0
237,doctor,11:19,5,145,0
284,doctor,07:31,2,374,0
154,doctor,16:27,2,76,0
214,nurse,18:55,9,477,0
194,nurse,07:40,4,575,0
223,nurse,15:54,3,554,0
253,admin,03:19,3,176,1
258,admin,12:46,3,253,0
61,doctor,10:44,6,290,0
86,doctor,14:32,6,357,0
267,doctor,14:49,2,134,0
240,admin,14:27,3,176,0
149,nurse,10:31,6,483,0
220,nurse,15:21,6,421,0
16,doctor,18:01,2,389,0
197,doctor,13:20,5,210,0
284,doctor,15:11,2,129,0
171,admin,11:13,3,243,0
68,doctor,19:48,5,366,0
187,admin,15:42,3,200,0
3,nurse,13:53,10,90,0
239,doctor,17:25,1,373,0
234,doctor,14:00,1,219,0
41,nurse,17:47,10,145,0
109,nurse,08:22,5,402,0
58,doctor,12:34,4,267,0
33,doctor,13:12,5,289,0
189,nurse,20:52,4,151,0
20,nurse,08:03,2,419,0
114,nurse,06:02,4,325,0
8,nurse,18:21,8,379,0
212,doctor,17:12,5,64,0
196,nurse,12:59,4,536,0
116,doctor,18:41,1,104,0
32,doctor,12:14,44,1374,1
137,admin,10:27,3,113,0
193,nurse,14:46,17,1158,1
104,doctor,18:32,6,92,0
69,doctor,18:34,6,364,0
27,nurse,17:34,6,426,0
299,nurse,15:31,7,158,0
248,nurse,11:41,6,260,0
289,nurse,11:11,6,264,0
144,doctor,09:07,1,64,0
205,doctor,08:07,4,288,0
191,nurse,12:36,2,459,0
280,doctor,13:24,2,280,0
111,nurse,13:36,7,500,0
5,doctor,07:47,6,381,0
180,nurse,12:38,7,530,0
190,nurse,18:44,5,322,0
112,nurse,09:11,7,170,0
251,doctor,19:02,1,173,0
60,admin,09:28,3,107,0
187,nurse,12:26,4,546,0
91,doctor,08:21,1,233,0
113,doctor,15:31,5,303,0
119,doctor,12:43,5,170,0
263,doctor,17:37,1,88,0
143,admin,16:57,2,214,0
